MJD,flux,d_flux,uJy,d_uJy,m,d_m,ZP,d_ZP,Method,Sector
58792.115690926046,-2.551472119526275,2.5541735583365623,-71.10543340100652,71.18458698467153,,1.0869448312640222,20.2872200979834,0.0113321635609863,psf,18
58792.13652402789,-2.0079112116359297,2.531878961448694,-55.95726319777356,70.5618206449669,,1.3691077613484577,20.2872200979834,0.0113321635609863,psf,18
58792.15735712968,-2.346028532042727,2.5466822962709457,-65.38005031111115,70.9752292190015,,1.178652748619571,20.2872200979834,0.0113321635609863,psf,18
58792.17819023146,-1.389472442699766,2.537643423877518,-38.7223671702381,70.7212046931244,,1.9829514048524417,20.2872200979834,0.0113321635609863,psf,18
58792.19902333319,-0.6484255069804972,2.4377100836867016,-18.07057829449303,67.93532984209435,,4.081764622564701,20.2872200979834,0.0113321635609863,psf,18
58792.219856434975,-0.5967726810227101,2.4915611647150477,-16.631096926851384,69.43602820722863,,4.533026899595346,20.2872200979834,0.0113321635609863,psf,18
58792.2406895367,-0.7943739778465959,2.5176145803081798,-22.13792796127086,70.16225858554647,,3.441049428257178,20.2872200979834,0.0113321635609863,psf,18
58792.26152263848,-0.29745460074261465,2.5326508737880764,-8.289582371315095,70.5809685167779,,9.244411775282495,20.2872200979834,0.0113321635609863,psf,18
58792.28235574021,-2.12232417383342,2.5508267688072275,-59.14576884574277,71.09012887306604,,1.3049982817826657,20.2872200979834,0.0113321635609863,psf,18
58792.303188841935,-0.771252948157499,1.0,-21.49358196817178,27.869298125077968,,1.4078019206106658,20.2872200979834,0.0113321635609863,psf,18
58792.32402194366,-0.3143021137276263,2.5331125026881423,-8.75909552153159,70.59383953990489,,8.750479685139744,20.2872200979834,0.0113321635609863,psf,18
58792.34485504533,-1.9797639097427693,2.520455556068228,-55.17284306444529,70.24341202770981,,1.3823071523637818,20.2872200979834,0.0113321635609863,psf,18
58792.36568814705,-1.9136729510595218,2.498247096091524,-53.33099410787788,69.62436252586828,,1.4174438784064198,20.2872200979834,0.0113321635609863,psf,18
58792.38652124878,-2.8283853425550882,1.0,-78.82256053998114,27.880535852087185,,0.3840386175644953,20.2872200979834,0.0113321635609863,psf,18
58792.40735435045,-2.3255304108003094,2.522621944211494,-64.8088005672107,70.30467948774202,,1.1778081867847008,20.2872200979834,0.0113321635609863,psf,18
58792.42818745218,-2.612271746801878,2.5351030557844,-72.79982144270461,70.65333976141069,,1.053723586759264,20.2872200979834,0.0113321635609863,psf,18
58792.449020553846,-0.8442421822062767,2.473644261245274,-23.527674788911458,68.93693326339404,,3.181246126554642,20.2872200979834,0.0113321635609863,psf,18
58792.46985365557,-0.9396502452420863,2.555947246046084,-26.186544396066466,71.23067236565015,,2.9533381230807914,20.2872200979834,0.0113321635609863,psf,18
58792.49068675724,-1.9309625968125972,2.544792482120431,-53.81282878881123,70.9215066912003,,1.4309236151258116,20.2872200979834,0.0113321635609863,psf,18
58792.511519858905,-1.1805547215178616,2.4944408476576854,-32.90016554941535,69.51691149333341,,2.294123035275118,20.2872200979834,0.0113321635609863,psf,18
58792.532352960574,-0.29867482147189695,2.5752049170794598,-8.323587964845398,71.76688096558807,,9.361335675912846,20.2872200979834,0.0113321635609863,psf,18
58792.5531860623,-1.0754051485891427,2.5229912957560106,-29.969815694596832,70.31241434962233,,2.547254033233952,20.2872200979834,0.0113321635609863,psf,18
58792.57401916397,-1.2232164438790996,2.522008738742486,-34.089079288630515,70.28523682847289,,2.238582791824594,20.2872200979834,0.0113321635609863,psf,18
58792.59485226564,-0.4207701960838174,2.528887220348446,-11.726190118166496,70.47613477695229,,6.525434973138145,20.2872200979834,0.0113321635609863,psf,18
58792.6156853673,-1.4118855823266638,2.557930656705774,-39.346985403316715,71.28660541555409,,1.9670744180429587,20.2872200979834,0.0113321635609863,psf,18
58792.63651846903,-0.7399058819035391,2.5050267277213942,-20.619989537049417,69.81140660692958,,3.6758879786066236,20.2872200979834,0.0113321635609863,psf,18
58792.6573515707,-0.5307019358370794,2.50215176810352,-14.789811288024183,69.73112521779466,,5.119038084602671,20.2872200979834,0.0113321635609863,psf,18
58792.67818467237,-0.26803572249478425,2.523747767684714,-7.469725445591834,70.33284341826472,,10.222988119042466,20.2872200979834,0.0113321635609863,psf,18
58792.699017774095,-2.1573239037239187,2.512440459140967,-60.121155150667065,70.02049546863009,,1.2645097522639785,20.2872200979834,0.0113321635609863,psf,18
58792.71985087576,-0.5598183355725486,2.490942845559068,-15.601238623021626,69.41877065258561,,4.831056969803315,20.2872200979834,0.0113321635609863,psf,18
58792.74068397743,0.39033954864614634,2.516028398025628,10.878136808796777,70.11776568628564,21.30861370896394,6.998385673986405,20.2872200979834,0.0113321635609863,psf,18
58792.761517079154,0.5384393560505351,2.5314156777033765,15.005440772459083,70.54666640128085,20.959378107522973,5.104486499153478,20.2872200979834,0.0113321635609863,psf,18
58792.78235018088,-1.3504694121516294,2.512616405408832,-37.63541530043172,70.02368879387285,,2.020098715726189,20.2872200979834,0.0113321635609863,psf,18
58792.80318328255,-0.9175177049036416,2.491343012807941,-25.569746014854857,69.43024461490089,,2.9481298030812275,20.2872200979834,0.0113321635609863,psf,18
58792.82401638428,-1.253511783081288,2.517672635943871,-34.93336177461828,70.16444339149413,,2.1807256046052235,20.2872200979834,0.0113321635609863,psf,18
58792.844849486,-1.9593720029235717,2.4737092348074263,-54.604553346068435,68.94066238757466,,1.3707899533544334,20.2872200979834,0.0113321635609863,psf,18
