MJD,flux,d_flux,uJy,d_uJy,m,d_m,ZP,d_ZP,Method,Sector
58765.88653564453,-2.4598982638705724,4.751258844863681,-52.625975349079816,101.65593211359136,,2.0972822867802794,20.57429247005784,0.0288255298092142,aperture,17
58765.90740966797,1.8449620263488788,4.385882734965943,39.470301493628355,93.8354866332989,19.909323890590954,2.5811960201346973,20.57429247005784,0.0288255298092142,aperture,17
58765.92822265625,-5.0855141019686165,3.900028629719122,-108.79723917788803,83.48547135089568,,0.8331387772511359,20.57429247005784,0.0288255298092142,aperture,17
58765.94903564453,-1.1185890346081107,3.4029991689671624,-23.930599011201505,72.80503117728163,,3.3031792560110373,20.57429247005784,0.0288255298092142,aperture,17
58765.96990966797,-0.12290082769451449,2.4021719701534483,-2.6292859439057388,51.39105196525048,,21.22139885492775,20.57429247005784,0.0288255298092142,aperture,17
58765.99072265625,2.050592859580484,3.203900649727637,43.86947658131262,68.55272810126314,19.794593868125073,1.6966279207030006,20.57429247005784,0.0288255298092142,aperture,17
58766.01153564453,-3.8139460499275346,2.308126752704134,-81.59387473626319,49.42653686691702,,0.6576986412973226,20.57429247005784,0.0288255298092142,aperture,17
58766.03240966797,1.8389031322683058,2.193885967799332,39.34068019375183,46.946646027830155,19.91289533868283,1.2956479916805064,20.57429247005784,0.0288255298092142,aperture,17
58766.05322265625,0.9917533590813552,5.028842558384612,21.217132673308228,107.58630791407228,20.583283269783685,5.505472932519066,20.57429247005784,0.0288255298092142,aperture,17
58766.07403564453,-0.3393850809430683,3.479093125836921,-7.260654298545048,74.4304290156979,,11.13010042830671,20.57429247005784,0.0288255298092142,aperture,17
58766.09490966797,-5.0077061275627575,3.873347521494872,-107.1326497909263,82.91348382363672,,0.8402869846459675,20.57429247005784,0.0288255298092142,aperture,17
58766.11572265625,-2.3601328452754498,3.0045257495878235,-50.49163811375999,64.2914717000735,,1.3824779921911385,20.57429247005784,0.0288255298092142,aperture,17
58766.13653564453,1.4391212514402465,2.629677587474516,30.787923474308418,56.26409693599547,20.179049003956763,1.9841535309260874,20.57429247005784,0.0288255298092142,aperture,17
58766.15740966797,4.027224588534697,3.175995972065913,86.15666144987618,67.98434471717277,19.061777845479572,0.8567307875448978,20.57429247005784,0.0288255298092142,aperture,17
58766.17822265625,-2.3847236956199462,2.11476955545396,-51.01772388854571,45.26271540639087,,0.9632607081754896,20.57429247005784,0.0288255298092142,aperture,17
58766.19903564453,1.452583903731044,2.9275787540978566,31.075937502365804,62.636758813353815,20.16893940161019,2.188413359602867,20.57429247005784,0.0288255298092142,aperture,17
58766.21990966797,0.14965235795127896,4.519046185745688,3.201596348982199,96.67851251511486,22.636583559914484,32.785944828176625,20.57429247005784,0.0288255298092142,aperture,17
58766.24072265625,1.8661891501123917,2.6037581899932394,39.9244251898469,55.713734915671466,19.896903319700353,1.5151231060334667,20.57429247005784,0.0288255298092142,aperture,17
58766.26153564453,1.9634944250473287,3.915073845360209,42.006131199917434,83.76478242055127,19.84171828876981,2.1650757725067185,20.57429247005784,0.0288255298092142,aperture,17
58766.28240966797,-0.1257472607447152,3.64851598262355,-2.690181273494276,78.05476972929362,,31.50229699542711,20.57429247005784,0.0288255298092142,aperture,17
58766.30322265625,-1.8599774136958822,2.7596358381820965,-39.79153404864343,59.04787964629259,,1.6111573046620495,20.57429247005784,0.0288255298092142,aperture,17
58766.32403564453,1.6765325233583166,1.9785084274641465,35.86699520953341,42.33804414169634,20.013262513048005,1.281622480354008,20.57429247005784,0.0288255298092142,aperture,17
