MJD,flux,d_flux,uJy,d_uJy,m,d_m,ZP,d_ZP,Method,Sector
58765.88653564453,-0.07015572931128655,2.3469470756247786,-1.727232333089779,57.78180332972195,,36.32157333406754,20.421780961306688,0.0330723512539134,psf,17
58765.90740966797,0.477662132898486,2.33179340667286,11.760029983782974,57.40981401923704,21.223978927415242,5.300319274276672,20.421780961306688,0.0330723512539134,psf,17
58765.92822265625,-1.0231114708746243,2.3572193845549183,-25.18897929217872,58.03975521615797,,2.5017235840536376,20.421780961306688,0.0330723512539134,psf,17
58765.94903564453,0.7406650947242129,2.384847829778256,18.235156446343893,58.717522330361824,20.74772626589162,3.496089547427482,20.421780961306688,0.0330723512539134,psf,17
58765.96990966797,-1.9064149091968057,2.3426407284755943,-46.93588825566372,57.69347468059064,,1.3345841863652168,20.421780961306688,0.0330723512539134,psf,17
58765.99072265625,2.8099101447428962,2.358113823052381,69.17991877102627,58.094935476515616,19.300049880642096,0.9117642211854936,20.421780961306688,0.0330723512539134,psf,17
58766.01153564453,-1.3115749989213035,2.28720461291088,-32.29094426995877,56.31951129432195,,1.8936619485425719,20.421780961306688,0.0330723512539134,psf,17
58766.03240966797,-2.253269950821031,1.0,-55.47545086401909,24.677898972670917,,0.4829827960780112,20.421780961306688,0.0330723512539134,psf,17
58766.05322265625,3.234497199849957,2.3496510298432485,79.63324164275224,57.89918516113698,19.147264012552224,0.7894095513209906,20.421780961306688,0.0330723512539134,psf,17
58766.07403564453,0.7308385093177522,2.3685459659574346,17.99322615491185,58.31611919829792,20.762227403523152,3.5188754584345894,20.421780961306688,0.0330723512539134,psf,17
58766.09490966797,-0.3097423763200695,2.3192199489532426,-7.62584969980515,57.09961069311726,,8.129600903187992,20.421780961306688,0.0330723512539134,psf,17
58766.11572265625,0.3583737891986176,2.3617475090522158,8.823153890813732,58.146786804621065,21.535940364681565,7.155272638943725,20.421780961306688,0.0330723512539134,psf,17
