MJD,flux,d_flux,uJy,d_uJy,m,d_m,ZP,d_ZP,Method,Sector
58765.88653564453,-0.20207331913558402,2.3469470756247786,-4.9750401555529,57.78197810184571,,12.610146580966271,20.421780961306688,0.0330723512539134,psf,17
58765.90740966797,0.34744433041320955,2.33179340667286,8.554070883871177,57.40928773187545,21.56956788813625,7.286746044786764,20.421780961306688,0.0330723512539134,psf,17
58765.92822265625,-1.1516419483920397,2.3572193845549183,-28.353396492811157,58.04110950794097,,2.2225673729452655,20.421780961306688,0.0330723512539134,psf,17
58765.94903564453,0.6138144617917393,2.384847829778256,15.112096978147003,58.71669946808406,20.951688170249476,4.218530792158679,20.421780961306688,0.0330723512539134,psf,17
58765.96990966797,-2.031588277895403,2.3426407284755943,-50.01765351960493,57.69587726693297,,1.2524078681427402,20.421780961306688,0.0330723512539134,psf,17
58765.99072265625,2.686401656138112,2.358113823052381,66.13914281411644,58.09164946624072,19.3488535949767,0.9536290362407593,20.421780961306688,0.0330723512539134,psf,17
58766.01153564453,-1.4334260915404846,2.28720461291088,-35.290915178397576,56.321181359310145,,1.732739017603688,20.421780961306688,0.0330723512539134,psf,17
58766.03240966797,-2.37346629858619,1.0,-58.43468199478129,24.684235171856,,0.45864145911227133,20.421780961306688,0.0330723512539134,psf,17
58766.05322265625,3.1159432798539823,2.3496510298432485,76.71444704334033,57.89552847428589,19.187807102501317,0.8193928755378321,20.421780961306688,0.0330723512539134,psf,17
58766.07403564453,0.6139195329827517,2.3685459659574346,15.114683828289886,58.3153610221774,20.951502332605617,4.188979370961984,20.421780961306688,0.0330723512539134,psf,17
58766.09490966797,-0.4250291234537926,2.3192199489532426,-10.464206583568265,57.10002787332252,,5.924535898604582,20.421780961306688,0.0330723512539134,psf,17
58766.11572265625,0.244707021232921,2.3617475090522158,6.024680854391607,58.14645528344254,21.95016488509755,10.478847461864175,20.421780961306688,0.0330723512539134,psf,17
58766.13653564453,-2.247023462245003,2.3980898681549934,-55.32166246864914,59.064957326563,,1.1592016533900324,20.421780961306688,0.0330723512539134,psf,17
58766.15740966797,-0.40707017752551866,1.0,-10.022057775765399,24.621868056158487,,2.667401662959113,20.421780961306688,0.0330723512539134,psf,17
58766.17822265625,0.15048051215664454,2.350681424305065,3.7048265145046573,57.87382897799061,22.478080309668684,16.960500359025808,20.421780961306688,0.0330723512539134,psf,17
58766.19903564453,2.6589417387090957,2.3548571508946314,65.46308032124544,58.01080705138613,19.36000890778066,0.9621367215512328,20.421780961306688,0.0330723512539134,psf,17
58766.21990966797,0.14812677848164718,2.35562196506785,3.6468776492181316,57.995461331568656,22.4951970169697,17.26621459122274,20.421780961306688,0.0330723512539134,psf,17
58766.24072265625,-0.07604397203506982,2.36319447612926,-1.8722007243735808,58.18181792728341,,33.74109696674391,20.421780961306688,0.0330723512539134,psf,17
58766.26153564453,0.8090195673075398,2.367791828117465,19.918041883018088,58.298133869738336,20.651883396859066,3.1778422288677337,20.421780961306688,0.0330723512539134,psf,17
58766.28240966797,-0.17069823159616598,2.504455315666845,-4.202586270694109,61.659761266375405,,15.929770591619464,20.421780961306688,0.0330723512539134,psf,17
58766.30322265625,0.546045527586476,2.353188141770894,13.443627481963839,57.93688149255432,21.078708825445585,4.679106878827203,20.421780961306688,0.0330723512539134,psf,17
58766.32403564453,0.8927207483250148,2.38793094739798,21.978762904528796,58.79461313227331,20.54499188975137,2.9044146114931424,20.421780961306688,0.0330723512539134,psf,17
58766.34490966797,1.0343983906589496,2.354741060700368,25.466862980137773,57.978856916664355,20.385061370838145,2.471829534482116,20.421780961306688,0.0330723512539134,psf,17
58766.36572265625,-0.22185656607659782,2.2847433321496955,-5.462103209496824,56.25057080199692,,11.181275584806228,20.421780961306688,0.0330723512539134,psf,17
58766.38653564453,1.2163215602977016,2.3663228740137643,29.945806949831166,58.26595166726419,20.209159948715506,2.1125312580762725,20.421780961306688,0.0330723512539134,psf,17
58766.40740966797,1.4311116803984605,2.360059825614318,35.23393443290735,58.11452615678234,20.032597145446303,1.7908032720822489,20.421780961306688,0.0330723512539134,psf,17
58766.42822265625,0.35987031154043625,1.0,8.859998234124756,24.62145461680083,21.531415911679087,3.017202033777905,20.421780961306688,0.0330723512539134,psf,17
58766.44903564453,-0.2040416849166215,2.3506217612748146,-5.023501272752184,57.87245234593403,,12.508052324170242,20.421780961306688,0.0330723512539134,psf,17
58766.46990966797,2.3305561028574022,1.2182236500746306,57.37823402952509,30.043518214967527,19.503132056181606,0.5684966781570108,20.421780961306688,0.0330723512539134,psf,17
58766.49072265625,-2.5954873136161165,2.3416918695270645,-63.900833933471304,57.68524543249071,,0.9801274191760982,20.421780961306688,0.0330723512539134,psf,17
58766.51153564453,2.8950113878868557,2.344942971729767,71.2751092877149,57.77324719740664,19.26765527026144,0.8800618725880672,20.421780961306688,0.0330723512539134,psf,17
58766.53234863281,0.6127128453127063,2.343450601578497,15.084975207481524,57.69752601574184,20.953638498154504,4.152760747607727,20.421780961306688,0.0330723512539134,psf,17
58766.55316162109,0.4523195245605121,2.368264037808009,11.136095588746516,58.30758918685082,21.28316762467525,5.684816557815969,20.421780961306688,0.0330723512539134,psf,17
58766.57403564453,-1.1440543489981456,2.3395404930933927,-28.166589982034033,57.60581915701379,,2.2205287719746423,20.421780961306688,0.0330723512539134,psf,17
58766.59484863281,1.5187271682637384,2.350102493693876,37.39102559290185,57.87067476708197,19.968081556208503,1.6804108951836674,20.421780961306688,0.0330723512539134,psf,17
