MJD,flux,d_flux,uJy,d_uJy,m,d_m,ZP,d_ZP,Method,Sector
58765.88653564453,-0.6568907950297443,3.0547520059996707,-14.16457222510433,65.87092145797288,,5.049107246666146,20.565724282387585,0.029659434783122,aperture,17
58765.90740966797,1.4241469694294697,4.418667843680334,30.708959175982596,95.28366984959837,20.181837257312026,3.3688191607236173,20.565724282387585,0.029659434783122,aperture,17
58765.92822265625,-0.7912793755432563,5.338967988826607,-17.062400554129237,115.12540296937517,,7.325804929656846,20.565724282387585,0.029659434783122,aperture,17
58765.94903564453,-1.8513517059556353,4.111594848405588,-39.92079832979132,88.66525181518733,,2.411451624901625,20.565724282387585,0.029659434783122,aperture,17
58765.96990966797,0.41659899087236285,4.4430729250816885,8.983146878850638,95.80653933527809,21.516428748333635,11.579531072100684,20.565724282387585,0.029659434783122,aperture,17
58765.99072265625,0.06368330790209198,3.937275137043913,1.3732066595207715,84.89968791553704,23.555660247702615,67.12657872976948,20.565724282387585,0.029659434783122,aperture,17
58766.01153564453,-1.5466445127056279,4.552163120007765,-33.35038041717143,98.16277068294706,,3.1957318854141237,20.565724282387585,0.029659434783122,aperture,17
58766.03240966797,0.1396890899281733,4.565055433721927,3.0121235041162526,98.43657497182154,22.702818062539116,35.48199573265895,20.565724282387585,0.029659434783122,aperture,17
58766.05322265625,-0.931172299281207,2.763510062043818,-20.07891933786024,59.5922433046604,,3.222357487966287,20.565724282387585,0.029659434783122,aperture,17
58766.07403564453,0.3417624398406569,3.490221754222997,7.369442226286118,75.26011227410035,21.731413453762492,11.088034366928213,20.565724282387585,0.029659434783122,aperture,17
58766.09490966797,0.46814220839869747,4.079061141538534,10.094576104058417,87.95745128273927,21.389779783562517,9.460386285811962,20.565724282387585,0.029659434783122,aperture,17
58766.11572265625,-3.9923797029551293,4.748227710713048,-86.08790240391156,102.4132986910077,,1.2916312644700139,20.565724282387585,0.029659434783122,aperture,17
58766.13653564453,0.29070167657851265,6.525871834116947,6.268416188826047,140.71783630558522,21.907105441122017,24.373373581120653,20.565724282387585,0.029659434783122,aperture,17
58766.15740966797,-0.8833286416537867,2.417193364532056,-19.047263925568956,52.124670081054376,,2.971221572254404,20.565724282387585,0.029659434783122,aperture,17
58766.17822265625,-3.18564246091678,4.260924924552177,-68.69218302712191,91.89771803873431,,1.4525186886244827,20.565724282387585,0.029659434783122,aperture,17
58766.19903564453,0.34640264732995085,4.3995193286241765,7.469499274761883,94.86729591143046,21.71677127641753,13.789526450128271,20.565724282387585,0.029659434783122,aperture,17
58766.21990966797,0.8690562523877816,3.696095883734964,18.739507613389275,79.70076218108905,20.71810456131502,4.617730883441024,20.565724282387585,0.029659434783122,aperture,17
58766.24072265625,-2.654852306910874,4.250576314984927,-57.24672583746763,91.66875019212245,,1.7385811934658375,20.565724282387585,0.029659434783122,aperture,17
58766.26153564453,1.6038953557730249,7.360700933827348,34.58488348482294,158.72200957533275,20.052784207761697,4.982819513141624,20.565724282387585,0.029659434783122,aperture,17
58766.28240966797,3.130983717085849,4.363119402038764,67.51357353740964,94.10025793849717,19.32652225978266,1.5132965353151255,20.565724282387585,0.029659434783122,aperture,17
58766.30322265625,-0.3434112776245834,2.540237242436465,-7.404996205813036,54.77564843612709,,8.031321420464716,20.565724282387585,0.029659434783122,aperture,17
58766.32403564453,-1.0285869886464063,6.130573698807662,-22.17947762508207,132.19528522448346,,6.471261843616931,20.565724282387585,0.029659434783122,aperture,17
58766.34490966797,-2.79090138930778,3.3019821700792846,-60.18035965963573,71.2197989518113,,1.2849028263525113,20.565724282387585,0.029659434783122,aperture,17
58766.36572265625,1.367684709978039,2.6231858689914875,29.49146038007367,56.56963761392811,20.22575930299623,2.082626728413495,20.565724282387585,0.029659434783122,aperture,17
58766.38653564453,-1.376897108932658,4.037544777837276,-29.690107843771607,87.06557714292826,,3.1838971346838556,20.565724282387585,0.029659434783122,aperture,17
58766.40740966797,0.4260067075775701,4.923754432425575,9.186005989912157,106.17148330186284,21.4921831893198,12.54889485814585,20.565724282387585,0.029659434783122,aperture,17
58766.42822265625,1.8392289404970872,2.9563018493417195,39.65939447361789,63.756104377881535,19.90413480240533,1.7454202646349557,20.565724282387585,0.029659434783122,aperture,17
58766.44903564453,0.1481108131642085,2.529040551711786,3.1937215839481645,54.533909849946085,22.639257366568714,18.53932434458051,20.565724282387585,0.029659434783122,aperture,17
58766.46990966797,1.5852344046611881,5.943503691662688,34.18249637297311,128.16349763684488,20.065490559025225,4.070848073658476,20.565724282387585,0.029659434783122,aperture,17
58766.49072265625,-3.4405142858894044,2.7580948731859385,-74.18799816151639,59.507470804156966,,0.8708877056501503,20.565724282387585,0.029659434783122,aperture,17
58766.51153564453,1.5132621108858793,4.226604120001772,32.63055385665177,91.14285531798045,20.115938886565694,3.032651491558758,20.565724282387585,0.029659434783122,aperture,17
58766.53234863281,2.5719595781075277,3.36060038439466,55.45930538195978,72.48064544218842,19.54006393546513,1.4189658589993759,20.565724282387585,0.029659434783122,aperture,17
58766.55316162109,-0.8048591580740161,5.320236118983476,-17.35522214930694,114.72152273335854,,7.17693554280227,20.565724282387585,0.029659434783122,aperture,17
58766.57403564453,-1.544005092141448,4.986482951426325,-33.29346644684846,107.52765163405184,,3.5065938411096527,20.565724282387585,0.029659434783122,aperture,17
58766.59484863281,-1.679110341744564,3.3038083796315547,-36.20674835074153,71.24706683558077,,2.1364945340259465,20.565724282387585,0.029659434783122,aperture,17
58766.61566162109,2.4979283923636046,5.091326748775499,53.862966865247216,109.79441757148805,19.571774321438706,2.213167621009946,20.565724282387585,0.029659434783122,aperture,17
58766.63653564453,3.276710237401904,5.091352832161515,70.65588248396206,109.80208573871738,19.27712918737033,1.6872777701353063,20.565724282387585,0.029659434783122,aperture,17
