MJD,flux,d_flux,uJy,d_uJy,m,d_m,ZP,d_ZP,Method,Sector
58765.88653564453,0.21948879587917047,2.3880601137717297,6.735122286988847,73.27881325055777,21.82913628638466,11.81291997348586,20.18266717628056,0.0052507735022401,psf,17
58765.90740966797,0.4225232824174616,2.396733007994864,12.965335951581439,73.5449647904087,21.118040563795056,6.158762969876525,20.18266717628056,0.0052507735022401,psf,17
58765.92822265625,-0.4225991239128799,2.3974181538899138,-12.967663185388632,73.56598883310839,,6.159417959354123,20.18266717628056,0.0052507735022401,psf,17
58765.94903564453,-0.7556479564664353,2.377908406715543,-23.187431378120973,72.96738202599832,,3.416649612461901,20.18266717628056,0.0052507735022401,psf,17
58765.96990966797,-0.010193877598128287,2.387211080960785,-0.31280417721087755,73.2527530353089,,254.25864442668032,20.18266717628056,0.0052507735022401,psf,17
58765.99072265625,0.09045152440455273,2.390997908020668,2.7755497745068824,73.3689549093127,22.791627449924295,28.70037906794886,20.18266717628056,0.0052507735022401,psf,17
58766.01153564453,0.6623120101156481,2.387531952683211,20.32337168921346,73.26266505630086,20.630010600154883,3.9139139472074764,20.18266717628056,0.0052507735022401,psf,17
58766.03240966797,1.5863473039612521,2.391202983291476,48.67785181935128,73.37562415937256,19.681671489189732,1.63660820514856,20.18266717628056,0.0052507735022401,psf,17
58766.05322265625,0.6648299266415303,2.387861460597598,20.40063520347312,73.27277666273955,20.62589077493176,3.8996288915724056,20.18266717628056,0.0052507735022401,psf,17
58766.07403564453,0.4118314734333728,2.3902279272337177,12.637252503455883,73.34535190254915,21.14586834209008,6.301504539024277,20.18266717628056,0.0052507735022401,psf,17
58766.09490966797,1.0169297534747317,2.3314936126018746,31.20499258057903,71.54319410381608,20.164439790856598,2.4892502647443377,20.18266717628056,0.0052507735022401,psf,17
58766.11572265625,1.4533776649493562,2.3786673864242625,44.59761266356815,72.99090418302647,19.776720971761616,1.7769755499554338,20.18266717628056,0.0052507735022401,psf,17
58766.13653564453,0.6144131921364935,2.386551363601168,18.853572763033092,73.23256602728196,20.71151584650441,4.217304025211653,20.18266717628056,0.0052507735022401,psf,17
58766.15740966797,0.6349569782648401,2.4046078751750226,19.483969003797608,73.78664242187004,20.675806424999998,4.111730473875811,20.18266717628056,0.0052507735022401,psf,17
58766.17822265625,1.9875071244684883,2.383416760194589,60.98763937329148,73.1369171355403,19.436895440994757,1.3020244701129797,20.18266717628056,0.0052507735022401,psf,17
58766.19903564453,0.016574983131643073,2.3888353512732867,0.5086115573655465,73.30259459905501,24.634034438541484,156.47949738134082,20.18266717628056,0.0052507735022401,psf,17
58766.21990966797,-0.1438885494824027,2.3636890263773003,-4.415291325371003,72.53097028110611,,17.835629542251272,20.18266717628056,0.0052507735022401,psf,17
58766.24072265625,1.1079724331664789,2.385888100879879,33.99868224752965,73.21234135398875,20.07134478855002,2.338010898905121,20.18266717628056,0.0052507735022401,psf,17
58766.26153564453,0.02628783266364998,2.40389545053156,0.8066551503934175,73.76472125721068,24.133280222332456,99.2853370660122,20.18266717628056,0.0052507735022401,psf,17
58766.28240966797,1.7304294141695005,2.3877877821017446,53.09908265135317,73.27089937874601,19.587282454494854,1.4981966587452367,20.18266717628056,0.0052507735022401,psf,17
58766.30322265625,0.5389653333516307,2.36410550330351,16.538417890675706,72.54379103007822,20.853765096422592,4.762451939019539,20.18266717628056,0.0052507735022401,psf,17
58766.32403564453,0.5953266171039759,2.387070145950009,18.26789176565516,73.24848163696477,20.745778925457365,4.35345958236585,20.18266717628056,0.0052507735022401,psf,17
58766.34490966797,1.6851783726568197,2.379575593799357,51.71053205595379,73.01888256345462,19.616052484240488,1.5331353455102732,20.18266717628056,0.0052507735022401,psf,17
58766.36572265625,-0.16888723042095544,2.382149939665476,-5.182388217311025,73.09745369180217,,15.314281489702852,20.18266717628056,0.0052507735022401,psf,17
58766.38653564453,-0.6012411193715536,2.3900534089331185,-18.449381193756707,73.34002553352742,,4.316021233632624,20.18266717628056,0.0052507735022401,psf,17
58766.40740966797,0.533820580634599,2.387088250009406,16.38054860834295,73.24902672857714,20.864178892949038,4.85509503888083,20.18266717628056,0.0052507735022401,psf,17
58766.42822265625,-0.35778778317626303,2.4090897348158986,-10.978895131436946,73.92412940476662,,7.310581141280584,20.18266717628056,0.0052507735022401,psf,17
58766.44903564453,0.9372194069351818,2.3863367786204783,28.75904116273231,73.22605670422814,20.25306399397359,2.7644934490541546,20.18266717628056,0.0052507735022401,psf,17
58766.46990966797,1.24650322544294,2.3866746717189957,38.24956814244817,73.23652664809335,19.94343365973411,2.0788613402493454,20.18266717628056,0.0052507735022401,psf,17
58766.49072265625,1.2340579525118667,2.387556818229491,37.867678785636194,73.26359102405789,19.95432828865594,2.1006023029746674,20.18266717628056,0.0052507735022401,psf,17
58766.51153564453,-0.26650594284586193,2.395071985720734,-8.177866701971743,73.49397941253075,,9.757443742717653,20.18266717628056,0.0052507735022401,psf,17
58766.53234863281,-1.2029297061408377,2.405700686776336,-36.912493145983724,73.82033156499122,,2.1713354963692284,20.18266717628056,0.0052507735022401,psf,17
58766.55316162109,-0.5800168914985975,2.4023017780123337,-17.798105261430894,73.71586877652952,,4.496882472614553,20.18266717628056,0.0052507735022401,psf,17
58766.57403564453,-2.563746875646879,2.3870886987164504,-78.66984121537101,73.24998571212328,,1.0109358333130694,20.18266717628056,0.0052507735022401,psf,17
58766.59484863281,0.37106873572937493,1.203152460422109,11.386427730878365,36.91936953791869,21.259031264891206,3.520392621072784,20.18266717628056,0.0052507735022401,psf,17
