MJD,flux,d_flux,uJy,d_uJy,m,d_m,ZP,d_ZP,Method,Sector
58765.88653564453,0.38406657368807995,2.3847565994897173,10.496504834997825,65.17522169393132,21.347388224603456,6.741586743265038,20.308404502184978,0.0073578291955817,psf,17
58765.90740966797,0.6486731287333272,2.3864345985027207,17.72817812989971,65.22115309057249,20.77833973302054,3.9943736298021784,20.308404502184978,0.0073578291955817,psf,17
58765.92822265625,-0.18767169949437895,2.405757606664075,-5.129050628433135,65.74914769688242,,13.918020167467615,20.308404502184978,0.0073578291955817,psf,17
58765.94903564453,0.5279812398569288,2.3779799105703883,14.429679687374476,64.9900501469268,21.00185827336636,4.890063530329397,20.308404502184978,0.0073578291955817,psf,17
58765.96990966797,0.6696792197820827,1.0,18.302272704546915,27.330191292181663,20.743737444832554,1.6212947237702948,20.308404502184978,0.0073578291955817,psf,17
58765.99072265625,-0.4205038329725742,2.3740858156240106,-11.492331846396068,64.88359805680403,,6.129867501810608,20.308404502184978,0.0073578291955817,psf,17
58766.01153564453,-0.339055126182939,2.375345152318931,-9.26634603249898,64.91799924563823,,7.6064310435039975,20.308404502184978,0.0073578291955817,psf,17
58766.03240966797,0.2569059811950154,2.3781772774225027,7.021217305787714,64.9953880140334,21.783968963495056,10.050656864154922,20.308404502184978,0.0073578291955817,psf,17
58766.05322265625,-0.09807458549983239,2.396451111184517,-2.680369580211006,65.49479534561564,,26.529949845334816,20.308404502184978,0.0073578291955817,psf,17
58766.07403564453,-0.687132822749185,1.0,-18.77927810018207,27.330206153562344,,1.5801136841430747,20.308404502184978,0.0073578291955817,psf,17
58766.09490966797,-0.07678186692663536,2.345470930516089,-2.0984415011605084,64.10151066240999,,33.16620018588945,20.308404502184978,0.0073578291955817,psf,17
58766.11572265625,0.7426963757634939,2.3870041422739363,20.29782499496604,65.23675303809178,20.631376240597668,3.4895317440113556,20.308404502184978,0.0073578291955817,psf,17
58766.13653564453,0.39097099734614527,2.381248917736961,10.685202111133641,65.07935853530448,21.328043146800805,6.612791691660247,20.308404502184978,0.0073578291955817,psf,17
