MJD,flux,dflux,uJy,duJy,m,dm,ZP,d_ZP,Method,Sector
58792.115690926046,-4.776100638523094,6.849838762335304,-116.29018498237514,166.78310429420748,,1.5571602599274983,20.43382602001304,0.0048564938651074,psf,18
58792.13652402789,-2.9462259147664795,6.622065155224261,-71.73574900507295,161.23670020256182,,2.440352618793651,20.43382602001304,0.0048564938651074,psf,18
58792.15735712968,-7.320651521666174,7.099226241080753,-178.24580846967194,172.85630629412296,,1.052907507758997,20.43382602001304,0.0048564938651074,psf,18
58792.17819023146,-1.8629327549673356,7.384167301150182,-45.35934459535774,179.79242757848172,,4.303570735087074,20.43382602001304,0.0048564938651074,psf,18
58792.19902333319,-4.290532676327148,7.0607076020067785,-104.4674047650088,171.91723717012758,,1.7867464884139435,20.43382602001304,0.0048564938651074,psf,18
58792.219856434975,-5.074999754795712,6.183344443368982,-123.56788621882976,150.55526867200396,,1.3228623634849626,20.43382602001304,0.0048564938651074,psf,18
58792.2406895367,-6.237180075147272,6.052289161873455,-151.86506307194378,147.364839460614,,1.0535625394957417,20.43382602001304,0.0048564938651074,psf,18
58792.26152263848,-0.9457544309005181,7.350497821447325,-23.027562867965802,178.97254635657976,,8.43845153528645,20.43382602001304,0.0048564938651074,psf,18
58792.28235574021,-5.5101427458794205,5.489441547788573,-134.16290143244476,133.66020855063562,,1.0816680767150786,20.43382602001304,0.0048564938651074,psf,18
58792.303188841935,-3.7787871957687313,5.952696141082242,-92.00724508620537,144.93893207041202,,1.7103592861669024,20.43382602001304,0.0048564938651074,psf,18
58792.32402194366,-1.1461505441664068,7.142116131538658,-27.90687820179124,173.89881054427823,,6.765652295718934,20.43382602001304,0.0048564938651074,psf,18
58792.34485504533,-4.5191865596230265,5.924342911770961,-110.03475026249366,144.24883302623664,,1.4233338117011143,20.43382602001304,0.0048564938651074,psf,18
58792.36568814705,-3.289207720236946,6.808433944064233,-80.08679112550934,165.77454105929326,,2.2474045785299035,20.43382602001304,0.0048564938651074,psf,18
58792.38652124878,-0.3798559075916126,4.926490794391976,-9.248865780629012,119.95194474041797,,14.08131249007713,20.43382602001304,0.0048564938651074,psf,18
58792.40735435045,-0.3590578447509163,6.140171141492124,-8.742467201940867,149.50306041178953,,18.566942450202813,20.43382602001304,0.0048564938651074,psf,18
58792.42818745218,4.48728088108436,6.076946959566596,109.25789953423995,147.9644576688359,18.80386788245899,1.4703776055854993,20.43382602001304,0.0048564938651074,psf,18
58792.449020553846,-0.3438326945407866,3.8910128871399694,-8.371759868004132,94.73976325179699,,12.286830082861973,20.43382602001304,0.0048564938651074,psf,18
58792.46985365557,-2.3044501798445234,5.076785747218204,-56.1095667740485,123.61162698282241,,2.391920423922807,20.43382602001304,0.0048564938651074,psf,18
58792.49068675724,-0.9536499597754746,4.777496623315431,-23.21980599324599,116.32422128062913,,5.439210757032664,20.43382602001304,0.0048564938651074,psf,18
58792.511519858905,-1.4991046507462849,4.091544777457246,-36.50072943126518,99.62251091929679,,2.963331653896853,20.43382602001304,0.0048564938651074,psf,18
58792.532352960574,-4.767097941042693,5.823012252661569,-116.07098412490326,141.7817092657782,,1.3262361483615517,20.43382602001304,0.0048564938651074,psf,18
58792.5531860623,-3.634779569913565,5.4526583071645245,-88.50089655692722,132.76384019724821,,1.6287576012538407,20.43382602001304,0.0048564938651074,psf,18
