MJD,flux,dflux,uJy,duJy,m,dm,ZP,d_ZP,Method,Sector
58792.115690926046,2.9757275491356023,1.0,79.99506089317296,26.89084297933425,19.142342066678232,0.3649770557474614,20.32632498086925,0.009078949326513,psf,18
58792.13652402789,0.38878240145570675,2.5506423807109866,10.451451406456039,68.56775525630263,21.352058485833293,7.123077117765235,20.32632498086925,0.009078949326513,psf,18
58792.15735712968,-2.5646002889367474,2.538777067180039,-68.9429233330646,68.25116484510978,,1.07484216083004,20.32632498086925,0.009078949326513,psf,18
58792.17819023146,-0.9461184466097422,2.5532031621924616,-25.434049824449037,68.63686933311266,,2.9299908795719154,20.32632498086925,0.009078949326513,psf,18
58792.19902333319,-3.2030625796455916,2.555054607504469,-86.1063998207171,68.69008516419225,,0.866129724689048,20.32632498086925,0.009078949326513,psf,18
58792.219856434975,-1.42924489978342,2.4345972781067142,-38.42170726370537,65.44890313301859,,1.8494816798615379,20.32632498086925,0.009078949326513,psf,18
58792.2406895367,0.7318782106793154,2.541400278482861,19.674731998460373,68.3194466366492,20.665227936797404,3.7701604630881733,20.32632498086925,0.009078949326513,psf,18
58792.26152263848,0.9700532841634932,2.553897721442644,26.077478618236523,68.65555762575974,20.359336005042273,2.8584751487445095,20.32632498086925,0.009078949326513,psf,18
58792.28235574021,-1.9274652728228372,2.548386316249838,-51.81512733372649,68.50842100140677,,1.4355281331833034,20.32632498086925,0.009078949326513,psf,18
58792.303188841935,-0.23147816526497383,2.375707706368857,-6.2227168381696885,63.86503555046821,,11.143136208605592,20.32632498086925,0.009078949326513,psf,18
58792.32402194366,1.0579255627137418,1.1874543010866114,28.439707067373575,31.922652037266246,20.265187203020094,1.2187037998192947,20.32632498086925,0.009078949326513,psf,18
58792.34485504533,1.1025567811793178,2.550069319173802,29.63950677347481,68.5527422548562,20.22032256915253,2.511181942749445,20.32632498086925,0.009078949326513,psf,18
58792.36568814705,0.3639944513433505,2.538859016833616,9.785088795661622,68.25098207011311,21.42358807236015,7.573008665662219,20.32632498086925,0.009078949326513,psf,18
58792.38652124878,-0.9694123165424284,1.0,-26.060247792150808,26.883405088696342,,1.1200310313537343,20.32632498086925,0.009078949326513,psf,18
58792.40735435045,0.8308877676623785,2.546730973401165,22.336358578543926,68.46280584640216,20.527469067548207,3.3278722100283806,20.32632498086925,0.009078949326513,psf,18
58792.42818745218,4.039805396671314,7.043562487028913,108.60015689177061,189.35090019210344,18.810423868332453,1.8930463235609596,20.32632498086925,0.009078949326513,psf,18
58792.449020553846,0.6433332741994411,1.456078000877666,17.29442080782492,39.14331583634913,20.80523494494764,2.4574003171345016,20.32632498086925,0.009078949326513,psf,18
58792.46985365557,-0.6856129048665033,1.0,-18.431003903523642,26.882963652479983,,1.5836254542333543,20.32632498086925,0.009078949326513,psf,18
58792.49068675724,1.5587197542348972,2.527891630818144,41.902317868997265,67.95700533968437,19.844404882329297,1.7608424740347783,20.32632498086925,0.009078949326513,psf,18
58792.511519858905,0.1857256392699752,2.522096747211477,4.992773557895407,67.80033379763213,22.154145326193376,14.74396470121619,20.32632498086925,0.009078949326513,psf,18
58792.532352960574,1.5967275676305168,2.549730389286205,42.92406374350857,68.54412271229307,19.81824792215683,1.7337788914120527,20.32632498086925,0.009078949326513,psf,18
58792.5531860623,-0.9945584769868085,2.530669804345886,-26.736240000026832,68.03115369478405,,2.7626878954489373,20.32632498086925,0.009078949326513,psf,18
58792.57401916397,-0.9778052820339218,1.0,-26.285871870457754,26.88342044823202,,1.110417909370728,20.32632498086925,0.009078949326513,psf,18
58792.59485226564,0.12775401862979452,2.548106453988653,3.434350198695646,68.49953347446133,22.56038855540238,21.655457131456902,20.32632498086925,0.009078949326513,psf,18
58792.6156853673,1.5647250317140267,1.2712570443346585,42.06375487211366,34.176405348988204,19.840229905238548,0.8821504582437035,20.32632498086925,0.009078949326513,psf,18
58792.63651846903,2.940905511396507,2.530246161199356,79.05895670239363,68.02261030624786,19.155122302752133,0.9341713302600502,20.32632498086925,0.009078949326513,psf,18
58792.6573515707,-0.16667316337239385,2.500378835586174,-4.480594958065104,67.2164991515029,,16.28787858954252,20.32632498086925,0.009078949326513,psf,18
58792.67818467237,2.495357845036262,2.524730489216355,67.08151182117386,67.8734405296528,19.33349289556907,1.0985538298688315,20.32632498086925,0.009078949326513,psf,18
58792.699017774095,-0.078976540187494,2.535058576488777,-2.1230885681271108,68.14876991480071,,34.850918570722946,20.32632498086925,0.009078949326513,psf,18
58792.71985087576,-0.5215815779456444,2.534861946076934,-14.021428171621139,68.14358254878222,,5.276634718628876,20.32632498086925,0.009078949326513,psf,18
58792.74068397743,-1.1572753502601074,2.532605363438044,-31.11047990301302,68.08331606086921,,2.376064960030308,20.32632498086925,0.009078949326513,psf,18
58792.761517079154,0.8578780692798202,2.5324972582738323,23.061925951820264,68.08018603594772,20.492761066614474,3.2051582751727206,20.32632498086925,0.009078949326513,psf,18
58792.78235018088,-0.002306242976572337,2.51089146236154,-0.061997627235378834,67.49909463049796,,1182.0808972332097,20.32632498086925,0.009078949326513,psf,18
58792.80318328255,3.6184980025344347,2.5111475426408605,97.27435165852147,67.51087910889913,18.93000413780669,0.7535285963240842,20.32632498086925,0.009078949326513,psf,18
58792.82401638428,0.2565418099758895,2.509147359661737,6.8964908150369455,67.45223340157716,21.803429594656123,10.619216911912263,20.32632498086925,0.009078949326513,psf,18
58792.844849486,1.7405532849021692,2.526480716120345,46.7904617322936,67.91930006712141,19.7246066728286,1.5760144344506393,20.32632498086925,0.009078949326513,psf,18
