MJD,flux,dflux,uJy,duJy,m,dm,ZP,d_ZP,Method,Sector
58792.115690926046,2.9791867573316932,1.0,80.08805313312746,26.89086233375635,19.141080658769585,0.36455353415064123,20.32632498086925,0.009078949326513,psf,18
58792.13652402789,0.39219225664394475,2.5506423807109866,10.543116913098016,68.56775623756582,21.342577443860616,7.061146721579864,20.32632498086925,0.009078949326513,psf,18
58792.15735712968,-2.561239559511835,2.538777067180039,-68.85257845082918,68.25115846804106,,1.0762524139652483,20.32632498086925,0.009078949326513,psf,18
58792.17819023146,-0.9428066159378233,2.5532031621924616,-25.34501946400996,68.63686703030343,,2.940283065151752,20.32632498086925,0.009078949326513,psf,18
58792.19902333319,-3.1997994207149696,2.555054607504469,-86.01867787942746,68.69007747906787,,0.8670129077222385,20.32632498086925,0.009078949326513,psf,18
58792.219856434975,-1.426030185469621,2.4345972781067142,-38.33528763588655,65.44889958961564,,1.853650884818301,20.32632498086925,0.009078949326513,psf,18
58792.2406895367,0.735044707387988,2.541400278482861,19.759855415455277,68.31944835445694,20.66054059376618,3.7539190954565003,20.32632498086925,0.009078949326513,psf,18
58792.26152263848,0.9731717903915134,2.553897721442644,26.16131193008615,68.65555985587125,20.355851202311452,2.8493153245779426,20.32632498086925,0.009078949326513,psf,18
58792.28235574021,-1.9243945302966037,2.548386316249838,-51.73257803063432,68.5084166392377,,1.4378187035609946,20.32632498086925,0.009078949326513,psf,18
58792.303188841935,-0.2284549590814034,2.375707706368857,-6.141445431848372,63.8650350003806,,11.29059624277881,20.32632498086925,0.009078949326513,psf,18
58792.32402194366,1.0609014594481114,1.1874543010866114,28.519706676392502,31.922657027799183,20.262137363729884,1.2152854473727095,20.32632498086925,0.009078949326513,psf,18
58792.34485504533,1.1054855957090137,2.550069319173802,29.718240694097315,68.55274463831142,20.217442260450003,2.5045290384278,20.32632498086925,0.009078949326513,psf,18
58792.36568814705,0.3668764103276402,2.538859016833616,9.862563121060413,68.25098284985722,21.415025510650096,7.513519779881391,20.32632498086925,0.009078949326513,psf,18
58792.38652124878,-0.966576985628461,1.0,-25.984026946871808,26.88339992982098,,1.123316284672832,20.32632498086925,0.009078949326513,psf,18
58792.40735435045,0.8336766971689291,2.546730973401165,22.411332036973647,68.46280755963355,20.523830825070725,3.316739438970015,20.32632498086925,0.009078949326513,psf,18
58792.42818745218,4.0425481521272975,7.043562487028913,108.67388907527653,189.3509031500486,18.809686976783304,1.891761974316136,20.32632498086925,0.009078949326513,psf,18
58792.449020553846,0.6460300825001388,1.456078000877666,17.366917815924403,39.14331808074954,20.800693127214245,2.4471422082543626,20.32632498086925,0.009078949326513,psf,18
58792.46985365557,-0.6829618168294481,1.0,-18.35973597141104,26.8829602425292,,1.589772493016091,20.32632498086925,0.009078949326513,psf,18
58792.49068675724,1.561325349369707,2.527891630818144,41.972362837170714,67.95700836218312,19.842591453653412,1.7579039958296223,20.32632498086925,0.009078949326513,psf,18
58792.511519858905,0.18828596839600198,2.522096747211477,5.0616016615981705,67.80033415447878,22.139280089951967,14.543475051526242,20.32632498086925,0.009078949326513,psf,18
58792.532352960574,1.599242857640768,2.549730389286205,42.99168108219688,68.54412567543976,19.816538931377785,1.731052077889886,20.32632498086925,0.009078949326513,psf,18
58792.5531860623,-0.9920879987350284,2.530669804345886,-26.66982731441527,68.03115187203719,,2.769567412944796,20.32632498086925,0.009078949326513,psf,18
58792.57401916397,-0.9753793886448767,1.0,-26.220657738393353,26.883415995125397,,1.1131794764531306,20.32632498086925,0.009078949326513,psf,18
58792.59485226564,0.1301355541659821,2.548106453988653,3.4983718798108816,68.49953370099658,22.540335066356178,21.259153201357794,20.32632498086925,0.009078949326513,psf,18
58792.6156853673,1.5670624364072343,1.2712570443346585,42.12659020487773,34.17641076067111,19.838609229890917,0.8808347965283331,20.32632498086925,0.009078949326513,psf,18
58792.63651846903,2.943199012487169,2.530246161199356,79.12061179560247,68.02261531879631,19.15427590810167,0.9334434418270885,20.32632498086925,0.009078949326513,psf,18
58792.6573515707,-0.16442333910541124,2.500378835586174,-4.4201140080236625,67.21649887150171,,16.510747516782757,20.32632498086925,0.009078949326513,psf,18
58792.67818467237,2.497564219722728,2.524730489216355,67.1408247369172,67.87344463043534,19.332533320793733,1.0975834220932679,20.32632498086925,0.009078949326513,psf,18
58792.699017774095,-0.07681338795752546,2.535058576488777,-2.064937581015471,68.14876978986084,,35.83235994677973,20.32632498086925,0.009078949326513,psf,18
58792.71985087576,-0.5194614213928527,2.534861946076934,-13.964433016741149,68.14358173042257,,5.298170983234116,20.32632498086925,0.009078949326513,psf,18
58792.74068397743,-1.1551979622581996,2.532605363438044,-31.05463447463715,68.08331427813656,,2.380337766077109,20.32632498086925,0.009078949326513,psf,18
58792.761517079154,0.8599129159712786,2.5324972582738323,23.11662776248797,68.08018733316831,20.490188800516453,3.1975738405185603,20.32632498086925,0.009078949326513,psf,18
58792.78235018088,-0.00031371058568585575,2.51089146236154,-0.008433331677848911,67.49909462854392,,8690.066230775617,20.32632498086925,0.009078949326513,psf,18
58792.80318328255,3.620448447636446,2.5111475426408605,97.32678454161572,67.51088439296082,18.929419061254883,0.7531227066207696,20.32632498086925,0.009078949326513,psf,18
58792.82401638428,0.2584503945642532,2.509147359661737,6.947798381957942,67.45223376974708,21.795381982065507,10.540796993447737,20.32632498086925,0.009078949326513,psf,18
58792.844849486,1.7424202364528791,2.526480716120345,46.84065009816972,67.91930248604739,19.723442715036303,1.574325837845319,20.32632498086925,0.009078949326513,psf,18
58792.865682587726,-0.3014741974894921,2.5118697300185486,-8.104386704655735,67.52542693697215,,9.04631077452206,20.32632498086925,0.009078949326513,psf,18
58792.8865156894,1.6663240944550801,2.541169081973843,44.79499389734658,68.31406033871684,19.77192629559834,1.6557887868842813,20.32632498086925,0.009078949326513,psf,18
58792.90734879118,-0.49207684424546927,2.5626038396401416,-13.228266522911742,68.88934254809344,,5.654229388023099,20.32632498086925,0.009078949326513,psf,18
58792.92818189291,-0.6124632582509532,2.515220151621454,-16.464556929228294,67.61560087929855,,4.458832764020875,20.32632498086925,0.009078949326513,psf,18
58792.94901499464,-1.3500305050313286,2.5492438826838337,-36.29222456504564,68.5307763550928,,2.0502007226244836,20.32632498086925,0.009078949326513,psf,18
58792.96984809636,-1.2670508322506469,2.541799359247296,-34.06152169746812,68.33057046080141,,2.1780874882810397,20.32632498086925,0.009078949326513,psf,18
58792.99068119814,0.30505049972638865,2.5550675761529047,8.200526727722037,68.68669420298976,21.61539562891985,9.094004953271108,20.32632498086925,0.009078949326513,psf,18
58793.01151429993,2.01443954545746,2.5276652035665084,54.15321511920507,67.95152394521189,19.565939384665967,1.3623831854378825,20.32632498086925,0.009078949326513,psf,18
58793.032347401655,-0.9913146964634487,2.534037539927495,-26.649038999194065,68.1216840427802,,2.7754163554106923,20.32632498086925,0.009078949326513,psf,18
58793.05318050344,1.5335601354990698,2.59847203005888,41.22596386830719,69.85433178973122,19.862072954260544,1.839699305165383,20.32632498086925,0.009078949326513,psf,18
58793.074013605226,-0.6611816630375574,2.5365199217994787,-17.77423051095614,68.18821423110158,,4.165266838577076,20.32632498086925,0.009078949326513,psf,18
58793.09484670701,1.617315629431423,2.51983927322797,43.47752276495504,67.74060995953846,19.804338022099095,1.6916426716186685,20.32632498086925,0.009078949326513,psf,18
58793.11567980885,-2.7849250429086623,2.552499166443683,-74.86580834831958,68.62047035854803,,0.9951636227471518,20.32632498086925,0.009078949326513,psf,18
58793.13651291064,0.9255292179947423,2.446871638480709,24.880559436097183,65.7784093397202,20.41034964704323,2.8704338700648306,20.32632498086925,0.009078949326513,psf,18
