MJD,flux,dflux,uJy,duJy,m,dm,ZP,d_ZP,Method,Sector
58790.17821210411,0.4638469940348169,3.724529311241895,11.293910414020829,90.68616902374534,21.267889153781077,8.71808376110906,20.43382602001304,0.004856493865107433,aperture,18
58790.19904522196,-5.82719289737007,6.198621722094669,-141.88255048425762,150.92756499033425,25.0,1.154951902448167,20.43382602001304,0.004856493865107433,aperture,18
58790.219878339056,-1.4695102271542249,4.1185277257746815,-35.78015395464967,100.27949520132694,25.0,3.04294606090707,20.43382602001304,0.004856493865107433,aperture,18
58790.24071145551,-0.5846141162821987,5.586301705093646,-14.234390954288498,136.0172615684375,25.0,10.374793402201506,20.43382602001304,0.004856493865107433,aperture,18
58790.26154457126,-2.6045937714350513,4.797141750544987,-63.4175689350185,116.80284586411538,25.0,1.9997152319635259,20.43382602001304,0.004856493865107433,aperture,18
58790.28237768637,-3.415063769124944,4.396966567089648,-83.15117864872995,107.05954079377929,25.0,1.3979166789160296,20.43382602001304,0.004856493865107433,aperture,18
58790.30321080091,-0.7073362141203567,6.226007658327576,-17.22247193062187,151.5930526957451,25.0,9.556703960070518,20.43382602001304,0.004856493865107433,aperture,18
58790.324043914916,-2.448675491105503,5.563874343969268,-59.62121558446099,135.4714398527599,25.0,2.467011876845893,20.43382602001304,0.004856493865107433,aperture,18
58790.34487702834,-0.40635808536957096,4.033830847230263,-9.894150164164865,98.21714794924416,25.0,10.777874975337108,20.43382602001304,0.004856493865107433,aperture,18
58790.36571014124,-2.626968755508787,4.114792870746326,-63.96236294876379,100.18883842305208,25.0,1.7006665197110638,20.43382602001304,0.004856493865107433,aperture,18
58790.38654325368,-2.6642476796297805,4.610904898353981,-64.87004335796782,112.26831573548867,25.0,1.87904568474849,20.43382602001304,0.004856493865107433,aperture,18
58790.40737636565,-5.885071564672421,4.379637976566738,-143.29180071504945,106.63889826699791,25.0,0.808013522799134,20.43382602001304,0.004856493865107433,aperture,18
58790.42820947721,-0.6374270304155264,6.453983037556211,-15.520298437997244,157.14387349713553,25.0,10.99313866246686,20.43382602001304,0.004856493865107433,aperture,18
