MJD,flux,dflux,uJy,duJy,m,dm,ZP,d_ZP,Method,Sector
58770.719787597656,1.244826232228557,6.140455607793756,26.842256289049516,132.40901125123912,20.327952453308754,5.355781414334578,20.565724282387585,0.02965943478312207,aperture,17
58770.740661621094,-2.1527427229246063,4.6588516394273185,-46.41970935146476,100.46707617186784,25.0,2.349879900369253,20.565724282387585,0.02965943478312207,aperture,17
58770.761474609375,-2.112320260978292,6.003469077965017,-45.54807758848781,129.45911234508108,25.0,3.085935845170126,20.565724282387585,0.02965943478312207,aperture,17
58770.782287597656,-2.2702254626288694,5.755507350294506,-48.952996108312696,124.11352494335178,25.0,2.7527334023231638,20.565724282387585,0.02965943478312207,aperture,17
58770.803161621094,-0.45142433408011673,5.963701376041796,-9.734087663624369,128.59589463484326,25.0,14.34353412596294,20.565724282387585,0.02965943478312207,aperture,17
58770.823974609375,-4.0641925868278905,3.882709254362678,-87.63640755576513,83.75729269213048,25.0,1.0376774633362662,20.565724282387585,0.02965943478312207,aperture,17
58770.844787597656,-1.5804944078921457,5.524876822122014,-34.08028756278751,119.13685939148803,25.0,3.795484451949183,20.565724282387585,0.02965943478312207,aperture,17
58770.865661621094,-5.374449770197393,5.049237953816542,-115.88955503130362,108.92301069380129,25.0,1.020468636794512,20.565724282387585,0.02965943478312207,aperture,17
58770.886474609375,0.31368007846040413,4.512230770656751,6.763900728320602,97.29765492031265,21.82450693758334,15.618145627526896,20.565724282387585,0.02965943478312207,aperture,17
58770.907287597656,-0.8361527469743306,3.802690229075255,-18.030007522332536,81.99909710293699,25.0,4.93784533211434,20.565724282387585,0.02965943478312207,aperture,17
58770.928161621094,2.4691200250569114,4.151545747115316,53.24177046168898,89.53182271249081,19.58436877814003,1.8257834131734045,20.565724282387585,0.02965943478312207,aperture,17
58770.948974609375,-1.9756072076254885,5.84794974596152,-42.600126524197684,126.10503061355723,25.0,3.213999781467785,20.565724282387585,0.02965943478312207,aperture,17
58770.969787597656,0.5902445946581514,5.129090749191752,12.72747655283287,110.59941149753126,21.138144235919977,9.434846317676737,20.565724282387585,0.02965943478312207,aperture,17
58770.990661621094,-1.0004272567607773,5.040971051840742,-21.57226778266754,108.70033253575397,25.0,5.470907727102312,20.565724282387585,0.02965943478312207,aperture,17
58771.011474609375,-2.2485187459614178,5.8687121695567885,-48.48493298681307,126.55429324206008,25.0,2.8339644829013784,20.565724282387585,0.02965943478312207,aperture,17
58771.032287597656,-4.684169436107898,5.125073767419085,-101.00500234498219,110.54668595047262,25.0,1.188302920309943,20.565724282387585,0.02965943478312207,aperture,17
58771.053161621094,-6.106093494979562,4.461134837099277,-131.66602877874305,96.26291331436413,25.0,0.7937972393511743,20.565724282387585,0.02965943478312207,aperture,17
58771.073974609375,-2.925381353089132,4.777182890722372,-63.08015849107485,103.0250684289056,25.0,1.7732683218729266,20.565724282387585,0.02965943478312207,aperture,17
58771.094787597656,-3.8432831593751624,4.991415128223856,-82.87292546096896,107.65396426766857,25.0,1.4103979790866086,20.565724282387585,0.02965943478312207,aperture,17
58771.115661621094,-0.7197779298803395,3.840047950960291,-15.520610961468105,82.80424994737456,25.0,5.792527903631053,20.565724282387585,0.02965943478312207,aperture,17
58771.136474609375,-3.8045385810301635,6.366535660104721,-82.03747399407163,137.30024811876476,25.0,1.8171189707229372,20.565724282387585,0.02965943478312207,aperture,17
58771.157287597656,-2.7320918520206954,4.714140710926155,-58.9122463830748,101.66401308522045,25.0,1.8736392941101592,20.565724282387585,0.02965943478312207,aperture,17
58771.178161621094,-3.506328066515482,4.945493397508686,-75.60714432118063,106.65994442864266,25.0,1.5316616478956995,20.565724282387585,0.02965943478312207,aperture,17
58771.198974609375,-4.718557330609351,4.839140752118071,-101.74651039932027,104.38366830891421,25.0,1.1138772958763712,20.565724282387585,0.02965943478312207,aperture,17
58771.219787597656,-5.006417664457241,5.658338544125516,-107.95365855907862,122.04669778627581,25.0,1.2274759394580028,20.565724282387585,0.02965943478312207,aperture,17
58771.240661621094,-3.6041363076333646,4.4391250323442675,-77.71618878642074,95.74463657233292,25.0,1.3376031424247454,20.565724282387585,0.02965943478312207,aperture,17
58771.261474609375,-3.0328167534900974,5.104184741193727,-65.39679391971345,110.07631294888323,25.0,1.827518309255554,20.565724282387585,0.02965943478312207,aperture,17
58771.282287597656,-1.612530355881706,6.283448685065119,-34.77108046555191,135.49367789465447,25.0,4.230826009327102,20.565724282387585,0.02965943478312207,aperture,17
58771.303161621094,-4.269110764895698,4.1862769265638216,-92.0550694634066,90.30393918144183,25.0,1.0650826377415596,20.565724282387585,0.02965943478312207,aperture,17
58771.323974609375,0.4143860266984518,5.423539792193302,8.935428611050112,116.9483405992625,21.52221152648861,14.21029175007666,20.565724282387585,0.02965943478312207,aperture,17
58771.344787597656,1.2541128504811478,4.798567110535765,27.04250414753844,103.4744026907389,20.319882737530236,4.154419452211994,20.565724282387585,0.02965943478312207,aperture,17
58771.365661621094,-1.883167511339682,3.951744749504082,-40.606844285484435,85.21890852232002,25.0,2.2785630339102356,20.565724282387585,0.02965943478312207,aperture,17
58771.386474609375,-3.6146541692123098,4.656389728718844,-77.94298601225472,100.42856017236386,25.0,1.398957486100442,20.565724282387585,0.02965943478312207,aperture,17
58771.407287597656,-3.8527336439696036,5.645709852322254,-83.07670677837064,121.75990245132652,25.0,1.591290019859597,20.565724282387585,0.02965943478312207,aperture,17
58771.428161621094,-3.6392986882057112,6.881147833829142,-78.47439712636415,148.3940529071028,25.0,2.0531128840989368,20.565724282387585,0.02965943478312207,aperture,17
58771.448974609375,-1.420957141199965,3.3601846881248023,-30.640176734997944,72.46068103145399,25.0,2.5676478793745936,20.565724282387585,0.02965943478312207,aperture,17
58771.469787597656,-2.014241960752667,5.476453187693281,-43.43320982390234,118.09502064511292,25.0,2.952119818818808,20.565724282387585,0.02965943478312207,aperture,17
58771.490661621094,-4.993644623300055,4.258122753538474,-107.67823277236623,91.86523894747562,25.0,0.9262913526347156,20.565724282387585,0.02965943478312207,aperture,17
58771.511474609375,-2.6251698740040528,4.40404184123451,-56.606681909456064,94.97718468170105,25.0,1.8216960358119132,20.565724282387585,0.02965943478312207,aperture,17
58771.532287597656,-1.9649657011556112,4.3596304929995195,-42.370663136802115,94.01407659090093,25.0,2.4090840018735853,20.565724282387585,0.02965943478312207,aperture,17
